Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
enron,Patterns,small_dense_4v_1,4,3,64,0.00421123,0.522169,1371828020,11.0,36.16,56.5,SUCCESS,GraphMini-O  pattern worked!
enron,Patterns,small_sparse_4v_1,4,4,1,0.00404945,6.22232,375691411,7.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
enron,Patterns,small_sparse_4v_1,4,4,4,0.00399608,1.62348,375691411,8.7,3.83,95.7,SUCCESS,GraphMini-O  pattern worked!
enron,Patterns,small_sparse_4v_1,4,4,16,0.00412514,0.464362,375691411,12.1,13.39,83.6,SUCCESS,GraphMini-O  pattern worked!
enron,Patterns,small_sparse_4v_1,4,4,32,0.00420174,0.259662,375691411,15.2,23.96,74.8,SUCCESS,GraphMini-O  pattern worked!
enron,Patterns,small_sparse_4v_1,4,4,64,0.00416217,0.174526,375691411,20.8,35.65,55.7,SUCCESS,GraphMini-O  pattern worked!
enron,Patterns,small_dense_8v_1,8,15,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
enron,Patterns,small_sparse_8v_1,8,15,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
lj,Patterns,small_dense_4v_1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
lj,Patterns,small_sparse_4v_1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
